position,seed,n_subsets,max_base_feats,n_iter_per_model,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
QB,56,30,15,75,22,GB,0.8000908424847147,0.8368745489248058,14.04836463689549,19.154064894772898,16,PDOM+|RDOM+|Draft Capital|Comp%|YAC/R|REC%|TWP%|RYPA|YCO/A|10+|CC%|Y/REC|BTT%|Breakout Age|ADJ%,SpeedxBMI,-3.0507704791468653
QB,56,30,15,75,8,GB,0.8003726616487074,0.8361747766289058,14.034065729434095,19.195104291534577,16,PDOM+|RDOM+|Draft Capital|Comp%|YCO/A|YAC/R|BTT%|CC%|REC%|RYPA|Breakout Age|ADJ%|Y/REC|10+|TWP%,SpeedxBMI,-3.050770479146819
QB,56,30,15,75,25,GB,0.6002311805045212,0.8353701374639008,13.865178537942603,19.24218560733581,10,PDOM+|RDOM+|Draft Capital|Comp%|10+|REC%|ADJ%|BTT%|YAC/R,SpeedxBMI,-5.5411084781662945
QB,56,30,15,75,11,GB,0.7870721924883118,0.8325481189918716,14.252925128678777,19.4064057277374,13,PDOM+|RDOM+|Draft Capital|Comp%|Breakout Age|YCO/A|YAC/R|BTT%|RYPA|REC%|ADJ%|CC%,SpeedxBMI,1.2005903579114392
QB,56,30,15,75,27,GB,0.7937896413748132,0.82852491821471,14.884751525612993,19.638151270640265,16,PDOM+|RDOM+|Draft Capital|Comp%|RYPA|YAC/R|REC%|Breakout Age|PYPA|TWP%|Y/REC|BTT%|CC%|10+|YCO/A,SpeedxBMI,-1.15375544366677
QB,56,30,15,75,24,GB,0.7324608303969219,0.8242264824798806,14.907793860136751,19.88276656047056,9,PDOM+|RDOM+|Draft Capital|Comp%|Breakout Age|REC%|YCO/A|PYPA,SpeedxBMI,-5.331904527131376
QB,56,30,15,75,19,GB,0.7740162498656818,0.819706076234568,15.238282194235348,20.13680835876318,15,PDOM+|RDOM+|Draft Capital|Comp%|REC%|YAC/R|Y/REC|RYPA|CC%|PYPA|YCO/A|Breakout Age|ADJ%|BTT%,SpeedxBMI,-3.804115506482225
QB,56,30,15,75,20,GB,0.7222557424030798,0.8164102733278265,16.17944981676864,20.32002693686644,13,PDOM+|RDOM+|Draft Capital|Comp%|PYPA|ADJ%|TWP%|10+|YCO/A|Breakout Age|Y/REC|YAC/R,SpeedxBMI,-4.5941622197616345
QB,56,30,15,75,16,GB,0.7413214055641842,0.8122387780796981,15.057445730279225,20.549584406448574,15,PDOM+|RDOM+|Draft Capital|Comp%|ADJ%|10+|CC%|REC%|RYPA|YCO/A|PYPA|Y/REC|YAC/R|Breakout Age,SpeedxBMI,-5.263204712899429
QB,56,30,15,75,17,GB,0.7552548322506011,0.8086147307178345,15.789799506797644,20.746954068743445,12,PDOM+|RDOM+|Draft Capital|Comp%|REC%|YAC/R|Breakout Age|Y/REC|ADJ%|BTT%|PYPA,SpeedxBMI,-3.5433168449833596
QB,56,30,15,75,23,GB,0.7343207259807651,0.7997032759041598,16.39493563567575,21.224477851936143,12,PDOM+|RDOM+|Draft Capital|Comp%|REC%|Breakout Age|ADJ%|TWP%|PYPA|YCO/A|YAC/R,SpeedxBMI,-5.050776180363877
QB,56,30,15,75,15,GB,0.7738564332893622,0.7816517142921724,16.40464538127379,22.16026680834916,16,PDOM+|RDOM+|Draft Capital|Comp%|YCO/A|RYPA|Breakout Age|PYPA|TWP%|ADJ%|BTT%|REC%|Y/REC|YAC/R|CC%,SpeedxBMI,-4.5277205101076525
QB,56,30,15,75,21,GB,0.5214085489173753,0.7481699656839085,16.47864689723338,23.798733952341916,6,PDOM+|RDOM+|Draft Capital|Comp%|YAC/R,SpeedxBMI,-10.621987373193278
QB,56,30,15,75,26,GB,0.5851404184096799,0.7464395306843337,17.784208424997914,23.88035975825476,9,PDOM+|RDOM+|Draft Capital|Comp%|PYPA|BTT%|Y/REC|ADJ%,SpeedxBMI,-9.425144566576897
QB,56,30,15,75,28,GB,0.5528963665376997,0.7428204701196313,18.070557274999498,24.050177763430554,8,PDOM+|RDOM+|Draft Capital|Comp%|10+|Y/REC|TWP%,SpeedxBMI,-6.987058051184215
